review_id,rating,title,content,date,developer_response,user_name
11802510119,5,Domestic Violence Prevention,We need to make people of more awareness of domestic violence.,2024-10-05 21:43:26-07:00,,D . D . T
6194911607,5,I hope you continue with this,As a survivor myself I know that other people stories really helped me find strength as I was getting out of my situation and healing and I hope that you continue on that journey because the only way to stop the violence is to stop the silence,2020-07-13 18:29:11-07:00,,mrsxforrister
